competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202104,3,35,350950,J,6201500,1,212405,101,9,32,"44,00",6,1,0,1,20,0,0,0,"9500,00",1,0,1,202104,0,5,"9500,00"
202104,3,35,355030,J,6201501,-1,212405,101,80,41,"40,00",1,1,0,1,31,0,0,0,"16363,20",10,0,1,202104,0,5,"16363,20"
202104,4,41,410690,J,6202300,-1,212420,101,8,26,"40,00",1,3,0,1,31,0,0,0,"2551,25",6,0,1,202104,0,5,"2551,25"
202104,3,35,355410,J,6201501,1,317110,101,7,21,"44,00",1,1,0,1,10,0,0,0,"1500,00",1,0,1,202104,0,5,"1500,00"
202104,2,24,240810,J,6202300,-1,212420,101,9,24,"40,00",1,3,0,1,40,0,0,0,"1529,75",5,0,1,202104,0,5,"1529,75"
202104,4,43,431490,J,6204000,1,317110,101,9,34,"40,00",1,1,0,1,20,0,0,0,"5000,00",7,0,1,202104,0,5,"5000,00"
202104,4,43,431410,J,6201501,1,317110,101,80,38,"40,00",3,1,0,1,20,0,0,0,"5255,14",9,0,1,202104,0,5,"5255,14"
202104,3,35,354870,J,6204000,1,212420,101,7,27,"40,00",3,1,0,1,20,0,0,0,"2700,00",10,0,1,202104,0,5,"2700,00"
202104,3,35,355030,J,6209100,-1,212315,101,7,34,"44,00",6,3,0,1,31,0,0,0,"2500,00",4,0,1,202104,0,5,"2500,00"
202104,3,35,355030,J,6209100,1,212410,101,9,41,"40,00",1,1,0,1,20,0,0,0,"14000,00",8,0,1,202104,0,5,"14000,00"
202104,3,35,354730,J,6209100,-1,212420,101,9,32,"35,00",3,1,0,1,31,0,0,0,"1730,00",10,0,1,202104,0,5,"1730,00"
202104,3,35,355030,J,6204000,1,212420,101,9,25,"36,00",6,1,0,1,20,0,0,0,"3433,76",6,0,1,202104,0,5,"3433,76"
202104,3,33,330455,J,6204000,-1,317210,101,9,28,"40,00",3,1,0,1,40,0,0,0,"9410,32",5,0,1,202104,0,5,"9410,32"
202104,3,35,355030,J,6204000,1,317110,101,9,39,"40,00",1,1,0,1,20,0,0,0,"15000,00",8,0,1,202104,0,5,"15000,00"
202104,4,41,411990,J,6202300,1,317110,101,8,24,"40,00",1,1,0,1,20,0,0,0,"2000,00",7,0,1,202104,0,5,"2000,00"
202104,3,35,350570,J,6209100,1,142520,101,80,27,"40,00",1,3,0,1,20,0,0,0,"8500,00",10,0,1,202104,0,5,"8500,00"
202104,3,35,350570,J,6209100,-1,317205,101,9,26,"40,00",6,3,0,1,31,0,0,0,"1474,24",10,0,1,202104,0,5,"1474,24"
202104,5,50,500270,J,6202300,-1,317205,101,8,32,"44,00",3,1,0,1,43,0,0,0,"1200,00",5,0,1,202104,0,5,"1200,00"
202104,4,43,431490,J,6204000,1,212305,101,8,36,"44,00",1,1,0,1,20,0,0,0,"6841,52",7,0,1,202104,0,5,"6841,52"
202104,3,35,355030,J,6203100,-1,212420,101,9,26,"40,00",1,3,0,1,40,0,0,0,"7500,00",9,0,1,202104,0,5,"7500,00"
202104,4,43,431490,J,6201501,1,317110,101,9,33,"44,00",1,1,0,1,20,0,0,0,"5500,00",9,0,1,202104,0,5,"5500,00"
202104,5,53,530010,J,6201501,1,212405,101,9,24,"40,00",1,1,0,1,20,0,0,0,"5000,00",8,0,1,202104,0,5,"5000,00"
202104,3,33,330330,J,6204000,1,212405,101,9,41,"40,00",3,1,0,1,20,0,0,0,"13011,00",8,0,1,202104,0,5,"13011,00"
202104,3,35,350600,J,6202300,1,212420,101,7,33,"40,00",1,1,0,1,20,0,0,0,"1760,00",6,0,1,202104,0,5,"1760,00"
