competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202604,3,35,350950,J,6204000,-1,212405,101,8,23,"40,00",1,1,0,1,40,0,0,0,"8989,71",5,0,1,202604,0,5,"8989,71"
202604,4,43,431490,J,6201501,-1,317110,101,9,40,"44,00",3,1,0,1,31,0,0,0,"10950,55",10,0,1,202604,0,5,"10950,55"
202604,3,35,352470,J,6201501,1,212420,101,7,27,"30,00",1,1,0,1,97,0,0,0,"2116,88",10,0,1,202604,0,5,"2116,88"
202604,3,35,355030,J,6311900,-1,212405,101,8,33,"40,00",1,1,0,1,31,0,0,0,"5336,24",8,0,1,202604,0,5,"5336,24"
202604,5,53,530010,J,6201501,1,317110,101,9,27,"40,00",4,1,0,1,97,0,0,0,"3951,23",10,0,1,202604,0,5,"3951,23"
202604,5,53,530010,J,6201501,1,317110,101,9,35,"40,00",1,1,0,1,97,0,0,0,"10521,25",10,0,1,202604,0,5,"10521,25"
202604,4,43,432260,J,6209100,1,317110,101,7,23,"44,00",1,1,0,1,97,0,0,0,"4587,00",5,0,1,202604,0,5,"4587,00"
202604,3,35,355030,J,6209100,-1,212415,101,9,24,"40,00",1,1,0,1,40,0,0,0,"6000,00",5,0,1,202604,0,5,"6000,00"
202604,4,41,410690,J,6203100,-1,212405,101,7,28,"40,00",1,1,0,1,90,0,0,0,"4000,00",2,0,1,202604,0,5,"4000,00"
202604,5,53,530010,J,6201501,-1,212420,101,8,27,"44,00",3,1,0,1,31,0,0,0,"8324,20",10,0,1,202604,0,5,"8324,20"
202604,4,41,411850,J,6203100,-1,212405,101,8,20,"44,00",1,1,0,1,40,2,0,0,"3000,00",8,0,1,202604,0,5,"3000,00"
202604,5,53,530010,J,6203100,-1,212425,101,9,39,"40,00",4,1,0,1,31,0,0,0,"12897,88",10,0,1,202604,0,5,"12897,88"
202604,4,42,420240,J,6202300,-1,212410,101,9,26,"42,50",1,3,0,1,40,0,0,0,"8341,17",8,0,1,202604,0,5,"8341,17"
202604,4,43,431870,J,6202300,-1,142510,101,9,39,"44,00",1,3,0,1,40,0,0,0,"8654,58",8,0,1,202604,0,5,"8654,58"
202604,4,41,411370,J,6209100,1,317205,101,8,20,"44,00",1,1,0,1,97,0,0,0,"2000,00",3,0,1,202604,0,5,"2000,00"
202604,3,35,355030,J,6311900,1,212405,101,9,33,"40,00",1,1,0,1,97,0,0,0,"18000,00",10,0,1,202604,0,5,"18000,00"
202604,2,22,221100,J,6311900,1,317110,101,9,21,"44,00",1,1,0,1,97,0,0,0,"3500,00",5,0,1,202604,0,5,"3500,00"
