competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202007,3,35,352470,J,6201501,-1,317210,101,9,39,"40,00",3,1,0,1,31,0,0,0,"1537,19",10,0,1,202007,0,5,"1537,19"
202007,2,21,210300,J,6202300,1,142520,101,7,48,"40,00",3,3,0,1,20,0,0,0,"6000,00",5,0,1,202007,0,5,"6000,00"
202007,3,33,330455,J,6204000,-1,317210,101,9,39,"18,67",2,3,0,1,31,0,0,0,"2467,60",7,0,1,202007,0,5,"2467,60"
202007,4,42,421480,J,6202300,-1,212405,101,8,23,"42,50",1,1,0,1,90,0,0,0,"3300,00",4,0,1,202007,0,5,"3300,00"
202007,3,35,355030,J,6204000,-1,212410,101,9,34,"40,00",3,1,0,1,40,0,0,0,"13000,00",6,0,1,202007,0,5,"13000,00"
202007,4,41,410690,J,6201501,1,212420,101,9,36,"40,00",6,1,0,1,20,0,0,0,"4500,00",9,0,1,202007,0,5,"4500,00"
202007,3,35,355030,J,6202300,1,212420,101,9,29,"40,00",6,3,0,1,20,0,0,0,"1976,18",5,0,1,202007,0,5,"1976,18"
202007,3,35,350570,J,6209100,-1,212420,101,9,30,"40,00",1,1,0,1,31,0,0,0,"2040,02",10,0,1,202007,0,5,"2040,02"
202007,3,33,330455,J,6201501,1,317210,101,9,46,"36,00",1,1,0,1,20,0,0,0,"1381,44",10,0,1,202007,0,5,"1381,44"
202007,3,35,352470,J,6201501,-1,317210,101,9,38,"26,50",2,3,0,1,31,0,0,0,"1125,00",10,0,1,202007,0,5,"1125,00"
202007,3,35,350570,J,6311900,-1,212405,101,9,21,"40,00",4,3,0,1,31,0,0,0,"2500,00",1,0,1,202007,0,5,"2500,00"
202007,5,51,510340,J,6209100,1,212405,101,9,26,"44,00",3,1,0,1,20,0,0,0,"2088,31",9,0,1,202007,0,5,"2088,31"
202007,3,33,330390,J,6311900,-1,212405,101,9,24,"40,00",1,1,0,1,40,0,0,0,"1381,45",5,0,1,202007,0,5,"1381,45"
202007,4,43,431490,J,6311900,-1,317210,101,8,26,"40,00",1,3,0,1,40,0,0,0,"1594,00",7,0,1,202007,0,5,"1594,00"
202007,4,43,431490,J,6202300,-1,212405,101,8,21,"40,00",1,1,0,1,40,0,0,0,"3200,00",6,0,1,202007,0,5,"3200,00"
202007,3,35,355030,J,6209100,1,212405,101,8,30,"40,00",1,3,0,1,20,0,0,0,"10000,00",5,0,1,202007,0,5,"10000,00"
202007,3,35,355030,J,6204000,-1,212410,101,9,33,"40,00",1,3,0,1,31,0,0,0,"11503,00",9,0,1,202007,0,5,"11503,00"
202007,2,29,292740,J,6204000,1,317210,101,8,42,"36,00",1,1,0,1,20,0,0,0,"1100,00",9,0,1,202007,0,5,"1100,00"
202007,4,43,431490,J,6201501,1,212405,101,80,32,"44,00",1,1,0,1,20,0,0,0,"8200,00",6,0,1,202007,0,5,"8200,00"
202007,2,27,270430,J,6201501,-1,212405,101,9,41,"30,00",6,3,0,1,31,0,0,1,"1480,52",7,0,1,202007,0,5,"1480,52"
202007,5,53,530010,J,6201501,-1,317110,101,11,42,"44,00",4,1,0,1,40,0,0,0,"5000,00",8,0,1,202007,0,5,"5000,00"
202007,2,23,230440,J,6204000,1,212405,101,9,35,"44,00",1,1,0,1,20,0,0,0,"7500,00",8,0,1,202007,0,5,"7500,00"
202007,3,33,330455,J,6201501,1,317210,101,8,38,"40,00",1,1,0,1,20,0,0,0,"1381,45",10,0,1,202007,0,5,"1381,45"
202007,4,41,410830,J,6203100,1,317110,101,8,21,"44,00",6,3,0,1,20,0,0,0,"1700,00",4,0,1,202007,0,5,"1700,00"
202007,4,43,431490,J,6311900,1,212405,101,8,20,"42,00",1,1,0,1,20,0,0,0,"2200,00",7,0,1,202007,0,5,"2200,00"
202007,3,35,355030,J,6201501,-1,317110,101,9,25,"44,00",3,1,0,1,40,0,0,0,"3200,00",2,0,1,202007,0,5,"3200,00"
202007,4,41,411370,J,6209100,1,317110,101,9,32,"44,00",6,1,0,1,20,0,0,0,"5500,00",8,0,1,202007,0,5,"5500,00"
202007,3,35,350570,J,6202300,-1,212405,101,9,26,"40,00",6,1,0,1,31,0,0,0,"11300,00",9,0,1,202007,0,5,"11300,00"
202007,3,35,355030,J,6204000,-1,212405,101,9,23,"40,00",6,1,0,1,40,0,0,0,"6000,00",6,0,1,202007,0,5,"6000,00"
202007,3,35,355030,J,6209100,-1,212420,101,8,26,"40,00",1,1,0,1,40,0,0,0,"2000,00",3,0,1,202007,0,5,"2000,00"
202007,3,35,350570,J,6311900,1,212405,101,9,51,"40,00",1,3,0,1,20,0,0,0,"8151,00",1,0,1,202007,0,5,"8151,00"
202007,3,35,355030,J,6204000,1,212420,101,8,22,"40,00",1,1,0,1,20,0,0,0,"2000,00",5,0,1,202007,0,5,"2000,00"
202007,4,43,431870,J,6204000,-1,212405,101,9,25,"40,00",1,1,0,1,40,0,0,0,"7724,00",10,0,1,202007,0,5,"7724,00"
202007,3,32,320530,J,6209100,1,212405,101,9,35,"40,00",2,1,0,1,20,0,0,0,"3088,60",9,0,1,202007,0,5,"3088,60"
202007,4,41,411520,J,6202300,1,212405,101,9,26,"40,00",1,3,0,1,20,0,0,0,"1876,00",5,0,1,202007,0,5,"1876,00"
202007,5,53,530010,J,6201501,1,212405,101,9,28,"44,00",1,1,0,1,20,0,0,0,"6047,01",9,0,1,202007,0,5,"6047,01"
202007,3,32,320530,J,6209100,-1,317210,101,7,40,"40,00",6,1,0,1,31,0,0,0,"1733,63",7,0,1,202007,0,5,"1733,63"
202007,4,42,420460,J,6203100,1,212420,101,9,37,"44,00",1,1,0,1,20,0,0,0,"2557,91",5,0,1,202007,0,5,"2557,91"
202007,4,42,420540,J,6202300,1,212405,101,9,41,"40,00",1,1,0,1,20,0,0,0,"5000,00",7,0,1,202007,0,5,"5000,00"
