competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202306,3,35,352590,J,6209100,1,317210,101,8,27,"40,00",1,3,0,1,97,0,0,0,"1333,42",6,0,1,202306,0,5,"1333,42"
202306,3,35,350570,J,6203100,-1,317210,101,9,25,"36,00",2,1,0,1,40,0,0,0,"2130,00",7,0,1,202306,0,5,"2130,00"
202306,3,35,355030,J,6203100,-1,212405,101,9,25,"40,00",1,3,0,1,40,0,0,0,"8830,23",10,0,1,202306,0,5,"8830,23"
202306,2,26,261160,J,6201501,-1,212405,101,9,45,"44,00",3,1,0,1,31,0,0,9,"8992,50",8,0,1,202306,0,5,"8992,50"
202306,2,26,261160,J,6202300,1,212405,101,80,34,"40,00",3,1,0,1,97,0,0,0,"9000,00",9,0,1,202306,0,5,"9000,00"
202306,3,35,355030,J,6204000,-1,212405,101,8,32,"40,00",1,1,0,1,40,0,0,0,"13192,73",7,0,1,202306,0,5,"13192,73"
202306,3,35,350570,J,6204000,-1,212420,101,9,42,"40,00",1,1,0,1,31,0,0,0,"10000,00",7,0,1,202306,0,5,"10000,00"
202306,2,26,261160,J,6203100,1,142510,101,80,47,"40,00",1,1,0,1,97,0,0,0,"9500,00",6,0,1,202306,0,5,"9500,00"
202306,3,35,355030,J,6204000,1,212405,101,9,26,"40,00",3,1,0,1,97,0,0,0,"11000,00",8,0,1,202306,0,5,"11000,00"
202306,3,35,350570,J,6201501,-1,212405,101,9,44,"40,00",1,1,0,1,40,0,0,0,"3351,32",8,0,1,202306,0,5,"3351,32"
202306,3,35,355030,J,6203100,1,212410,101,80,28,"40,00",3,3,0,1,97,0,0,0,"9500,00",8,0,1,202306,0,5,"9500,00"
202306,5,51,510340,J,6202300,-1,212420,101,9,38,"44,00",3,1,0,1,40,0,0,0,"3557,00",7,0,1,202306,0,5,"3557,00"
202306,5,53,530010,J,6203100,-1,212405,101,9,44,"44,00",3,1,0,1,31,0,0,0,"4215,42",8,0,1,202306,0,5,"4215,42"
202306,4,42,420240,J,6209100,-1,317110,101,9,30,"44,00",6,1,0,1,31,0,0,0,"4800,00",5,0,1,202306,0,5,"4800,00"
202306,3,31,310620,J,6204000,-1,317205,101,9,47,"40,00",1,1,0,1,31,0,0,0,"1966,14",10,0,1,202306,0,5,"1966,14"
