competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202511,4,41,411370,J,6204000,-1,317210,101,9,29,"40,00",1,1,0,1,40,0,0,0,"2040,76",9,0,1,202511,0,5,"2040,76"
202511,3,35,355030,J,6204000,1,212205,101,8,28,"40,00",1,1,0,1,97,0,0,0,"2352,09",5,0,1,202511,0,5,"2352,09"
202511,4,43,431340,J,6202300,-1,317110,101,8,25,"44,00",1,1,0,1,31,0,0,0,"3785,99",6,0,1,202511,0,5,"3785,99"
202511,2,23,230440,J,6209100,-1,317210,101,9,48,"44,00",3,1,0,1,31,0,0,9,"2210,48",9,0,1,202511,0,5,"2210,48"
202511,4,43,431490,J,6201501,-1,317110,101,9,30,"44,00",1,1,0,1,43,0,0,0,"9500,00",6,0,1,202511,0,5,"9500,00"
202511,3,35,355030,J,6201501,-1,212405,101,9,26,"40,00",3,1,0,1,40,0,0,0,"12798,00",10,0,1,202511,0,5,"12798,00"
202511,3,35,355030,J,6201501,-1,142535,101,9,63,"40,00",3,1,0,1,31,0,0,0,"16034,67",7,0,1,202511,0,5,"16034,67"
202511,3,31,310620,J,6201501,-1,212405,101,9,34,"40,00",2,3,0,1,40,0,0,0,"5799,75",9,0,1,202511,0,5,"5799,75"
202511,3,35,352470,J,6203100,-1,212405,101,9,33,"44,00",1,1,0,1,40,4,0,9,"11353,25",8,0,1,202511,0,5,"11353,25"
202511,3,35,355030,J,6201501,1,142520,101,80,34,"44,00",1,3,0,1,97,0,0,9,"10000,00",6,0,1,202511,0,5,"10000,00"
202511,4,42,420240,J,6203100,1,317110,101,6,18,"20,00",1,1,0,1,97,0,0,0,"910,00",4,0,1,202511,0,5,"910,00"
202511,3,35,355030,J,6201501,1,212405,101,8,50,"40,00",1,1,0,1,97,0,0,0,"11600,00",9,0,1,202511,0,5,"11600,00"
202511,3,35,350160,J,6203100,1,142510,101,7,26,"44,00",3,1,0,1,97,0,0,0,"2800,00",4,0,1,202511,0,5,"2800,00"
202511,4,42,420540,J,6209100,-1,317210,101,7,20,"40,00",1,3,0,1,31,0,0,0,"2707,58",6,0,1,202511,0,5,"2707,58"
202511,4,43,431490,J,6209100,-1,212410,101,7,48,"40,00",1,1,0,1,31,0,0,0,"4409,58",6,0,1,202511,0,5,"4409,58"
202511,3,35,354890,J,6202300,-1,212405,101,8,22,"40,00",1,1,0,1,40,0,0,0,"1849,54",6,0,1,202511,0,5,"1849,54"
202511,5,51,510340,J,6209100,-1,212405,101,9,41,"40,00",1,1,0,1,31,0,0,0,"7680,86",9,0,1,202511,0,5,"7680,86"
202511,3,35,350570,J,6202300,1,212425,101,9,28,"40,00",1,1,0,1,97,0,0,0,"4906,47",5,0,1,202511,0,5,"4906,47"
202511,3,35,355030,J,6203100,1,212405,101,8,27,"40,00",2,1,0,1,97,0,0,0,"3931,00",8,0,1,202511,0,5,"3931,00"
202511,3,33,330455,J,6201501,-1,317110,101,7,29,"40,00",3,1,0,1,40,0,0,0,"9740,00",7,0,1,202511,0,5,"9740,00"
202511,3,31,310620,J,6201501,1,212215,101,9,39,"40,00",1,1,0,1,97,0,0,0,"29165,56",6,0,1,202511,0,5,"29165,56"
202511,3,35,355030,J,6202300,-1,212405,101,7,37,"40,00",1,1,0,1,31,0,0,0,"14000,00",9,0,1,202511,0,5,"14000,00"
202511,3,31,311860,J,6202300,-1,317210,101,7,36,"40,00",3,1,0,1,31,0,0,0,"1772,77",5,0,1,202511,0,5,"1772,77"
202511,3,35,352720,J,6209100,1,212405,101,7,26,"40,00",1,1,0,1,97,0,0,0,"2500,00",6,0,1,202511,0,5,"2500,00"
202511,3,35,350570,J,6201501,-1,212405,101,8,26,"40,00",2,1,0,1,40,0,0,0,"2352,10",10,0,1,202511,0,5,"2352,10"
202511,3,35,355030,J,6311900,-1,212420,101,7,21,"44,00",1,3,0,1,40,0,0,0,"2170,00",5,0,1,202511,0,5,"2170,00"
202511,5,52,521250,J,6203100,-1,317210,101,7,47,"44,00",1,1,0,1,31,0,0,0,"1612,50",5,0,1,202511,0,5,"1612,50"
202511,3,33,330630,J,6202300,-1,317210,101,7,25,"44,00",3,1,0,1,31,0,0,0,"1780,80",1,0,1,202511,0,5,"1780,80"
202511,4,42,420240,J,6201501,-1,317110,101,9,50,"44,00",1,3,0,1,40,0,0,0,"9000,00",8,0,1,202511,0,5,"9000,00"
202511,3,33,330455,J,6201501,1,317110,101,7,26,"40,00",3,1,0,1,97,0,0,0,"4040,00",7,0,1,202511,0,5,"4040,00"
202511,3,35,353440,J,6202300,1,317210,101,6,24,"40,00",1,1,0,1,97,0,0,0,"2772,00",5,0,1,202511,0,5,"2772,00"
202511,4,43,431340,J,6202300,-1,317110,101,8,26,"44,00",1,1,0,1,40,0,0,0,"4702,05",8,0,1,202511,0,5,"4702,05"
202511,3,35,354890,J,6204000,1,212405,101,9,36,"40,00",3,1,0,1,97,0,0,0,"9500,00",5,0,1,202511,0,5,"9500,00"
202511,3,35,355030,J,6202300,1,212405,101,9,37,"40,00",3,3,0,1,97,0,0,0,"2500,00",6,0,1,202511,0,5,"2500,00"
202511,3,35,355030,J,6203100,1,212405,101,9,43,"40,00",3,1,0,1,97,0,0,0,"11000,00",10,0,1,202511,0,5,"11000,00"
202511,2,26,261160,J,6204000,1,212205,101,8,28,"40,00",1,1,0,1,97,0,0,0,"6243,88",10,0,1,202511,0,5,"6243,88"
202511,3,35,355030,J,6202300,1,317210,101,6,16,"21,00",1,3,0,1,97,0,0,0,"1025,00",6,0,1,202511,0,5,"1025,00"
