competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202006,3,33,330455,J,6209100,-1,212420,101,9,29,"40,00",1,1,0,1,40,0,0,0,"2349,40",8,0,1,202006,0,5,"2349,40"
202006,3,33,330455,J,6204000,-1,212405,101,9,39,"40,00",1,3,0,1,31,0,0,0,"2110,00",2,0,1,202006,0,5,"2110,00"
202006,3,35,352900,J,6203100,-1,317110,101,7,28,"40,00",1,1,0,1,40,0,0,0,"2656,93",6,0,1,202006,0,5,"2656,93"
202006,3,35,355030,J,6209100,1,212420,101,9,30,"40,00",1,1,0,1,20,0,0,0,"3475,31",8,0,1,202006,0,5,"3475,31"
202006,4,43,431870,J,6201501,-1,317110,101,9,37,"44,00",6,1,0,1,40,0,0,0,"2500,00",3,0,1,202006,0,5,"2500,00"
202006,4,42,420240,J,6202300,-1,317210,101,9,46,"42,50",1,3,0,1,31,0,0,0,"2372,68",2,0,1,202006,0,5,"2372,68"
202006,4,42,421660,J,6209100,1,317210,101,9,31,"40,00",6,1,0,1,20,0,0,0,"1539,43",8,0,1,202006,0,5,"1539,43"
202006,3,33,330455,J,6201501,1,317110,101,80,31,"40,00",1,1,0,1,20,0,0,0,"4501,00",9,0,1,202006,0,5,"4501,00"
202006,3,35,350320,J,6201501,1,212405,101,8,23,"30,00",1,1,0,1,20,0,0,0,"1312,50",2,0,1,202006,0,1,"8,75"
202006,2,29,292740,J,6311900,-1,317210,101,7,32,"40,00",3,1,0,1,31,0,0,0,"1300,00",7,0,1,202006,0,5,"1300,00"
202006,4,42,420240,J,6201501,-1,212415,101,9,26,"40,00",1,1,0,1,40,0,0,0,"5500,00",8,0,1,202006,0,5,"5500,00"
202006,3,35,350950,J,6201501,1,212405,101,8,21,"40,00",3,1,0,1,20,0,0,0,"7000,00",7,0,1,202006,0,5,"7000,00"
202006,5,53,530010,J,6201501,-1,212420,101,9,38,"44,00",6,1,0,1,31,0,0,0,"2575,00",5,0,1,202006,0,5,"2575,00"
202006,3,35,350410,J,6201501,1,212405,101,8,25,"40,00",1,1,0,1,20,0,0,0,"4827,13",6,0,1,202006,0,5,"4827,13"
202006,3,35,355030,J,6201501,1,212205,101,9,43,"40,00",1,1,0,1,20,0,0,0,"11000,00",10,0,1,202006,0,5,"11000,00"
202006,3,35,354870,J,6204000,1,212420,101,7,26,"40,00",3,1,0,1,20,0,0,0,"1600,00",5,0,1,202006,0,5,"1600,00"
202006,3,35,355030,J,6209100,1,212420,101,7,36,"40,00",1,3,0,1,20,0,0,0,"2250,00",8,0,1,202006,0,5,"2250,00"
202006,3,35,355030,J,6201501,-1,212405,101,9,39,"40,00",1,1,0,1,31,0,0,0,"8486,51",6,0,1,202006,0,5,"8486,51"
202006,3,35,355030,J,6202300,1,212405,101,9,29,"40,00",1,1,0,1,20,0,0,0,"6500,00",2,0,1,202006,0,5,"6500,00"
202006,3,35,355030,J,6202300,-1,212405,101,9,34,"40,00",6,1,0,1,40,0,0,0,"9730,88",6,0,1,202006,0,5,"9730,88"
202006,3,35,355030,J,6201501,1,317110,101,8,21,"40,00",1,1,0,1,20,0,0,0,"7041,77",9,0,1,202006,0,5,"7041,77"
202006,5,51,510340,J,6202300,-1,212420,101,80,35,"44,00",2,1,0,1,40,0,0,0,"4000,00",4,0,1,202006,0,5,"4000,00"
202006,3,31,317020,J,6201501,-1,212405,101,9,24,"30,00",1,1,0,1,40,0,0,0,"3038,20",8,0,1,202006,0,5,"3038,20"
202006,3,31,310620,J,6203100,1,212315,101,9,31,"32,00",1,1,0,1,20,0,0,0,"1539,43",5,0,1,202006,0,5,"1539,43"
202006,3,35,350950,J,6203100,1,212420,101,8,27,"40,00",1,3,0,1,20,0,0,0,"2439,00",7,0,1,202006,0,5,"2439,00"
202006,3,33,330455,J,6203100,-1,212405,101,9,27,"44,00",1,1,0,1,31,0,0,9,"4328,76",6,0,1,202006,0,5,"4328,76"
202006,5,50,500270,J,6202300,-1,317205,101,9,21,"44,00",1,1,0,1,40,0,0,0,"1200,00",5,0,1,202006,0,5,"1200,00"
202006,5,53,530010,J,6201501,1,212405,101,80,43,"44,00",1,3,0,1,20,0,0,0,"9700,00",7,0,1,202006,0,5,"9700,00"
202006,3,35,355030,J,6209100,-1,212405,101,8,22,"40,00",3,1,0,1,31,0,0,0,"2314,49",7,0,1,202006,0,5,"2314,49"
202006,4,41,411370,J,6203100,1,317210,101,9,20,"40,00",1,3,0,1,20,0,0,0,"1339,80",8,0,1,202006,0,5,"1339,80"
202006,4,42,420540,J,6202300,1,317110,101,9,24,"44,00",6,1,0,1,20,0,0,0,"6500,00",10,0,1,202006,0,5,"6500,00"
202006,3,35,355220,J,6203100,-1,317205,101,9,33,"40,00",1,1,0,1,31,0,0,0,"6300,00",7,0,1,202006,0,5,"6300,00"
202006,3,35,350570,J,6209100,-1,317105,101,7,23,"40,00",6,3,0,1,43,0,0,0,"1225,00",10,0,1,202006,0,5,"1225,00"
202006,3,35,355030,J,6202300,1,212405,101,9,26,"40,00",1,3,0,1,20,0,0,0,"3000,00",5,0,1,202006,0,5,"3000,00"
202006,4,43,431490,J,6204000,-1,212205,101,9,32,"42,50",1,1,0,1,40,0,0,0,"7738,08",7,0,1,202006,0,5,"7738,08"
202006,3,35,355030,J,6204000,-1,212420,101,80,51,"40,00",3,1,0,1,31,0,0,0,"6124,20",8,0,1,202006,0,5,"6124,20"
