competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202005,3,35,352470,J,6201501,-1,212405,101,7,25,"38,00",1,1,0,1,31,0,0,0,"1587,00",10,0,1,202005,0,5,"1587,00"
202005,3,31,317020,J,6201501,1,212410,101,9,47,"44,00",3,1,0,1,20,0,0,0,"12000,00",8,0,1,202005,0,5,"12000,00"
202005,4,41,411370,J,6202300,-1,317110,101,9,38,"44,00",1,1,0,1,31,0,0,0,"5760,16",4,0,1,202005,0,5,"5760,16"
202005,3,35,355030,J,6209100,-1,212415,101,9,40,"40,00",1,1,0,1,33,0,0,0,"5500,00",9,0,1,202005,0,5,"5500,00"
202005,3,35,355030,J,6201501,-1,212405,101,9,30,"40,00",1,1,0,1,40,0,0,0,"7053,00",8,0,1,202005,0,5,"7053,00"
202005,3,35,350570,J,6209100,1,317110,101,8,33,"40,00",6,1,0,1,20,0,0,0,"6500,00",10,0,1,202005,0,5,"6500,00"
202005,4,42,420540,J,6203100,-1,142520,101,9,30,"44,00",1,1,0,1,40,0,0,0,"15300,00",9,0,1,202005,0,5,"15300,00"
202005,4,41,410690,J,6203100,-1,212420,101,11,32,"40,00",1,1,0,1,31,0,0,0,"4000,00",5,0,1,202005,0,5,"4000,00"
202005,2,29,292740,J,6202300,-1,212420,101,9,35,"44,00",6,3,0,1,31,0,0,0,"4371,50",5,0,1,202005,0,5,"4371,50"
202005,3,35,352470,J,6201501,1,212420,101,9,36,"40,00",3,1,0,1,20,0,0,0,"2250,00",10,0,1,202005,0,5,"2250,00"
202005,3,33,330455,J,6209100,-1,212420,101,9,31,"40,00",1,1,0,1,43,0,0,0,"7551,00",2,0,1,202005,0,5,"7551,00"
202005,3,35,355030,J,6311900,-1,212420,101,8,32,"40,00",1,1,0,1,40,0,0,0,"7005,45",9,0,1,202005,0,5,"7005,45"
202005,3,33,330455,J,6204000,1,142520,101,80,35,"40,00",1,3,0,1,20,0,0,0,"7800,00",9,0,1,202005,0,5,"7800,00"
202005,3,35,350950,J,6204000,1,212410,101,9,36,"40,00",3,1,0,1,20,0,0,0,"2693,82",10,0,1,202005,0,5,"2693,82"
202005,5,53,530010,J,6201501,1,212405,101,80,38,"40,00",1,1,0,1,20,0,0,0,"5500,00",7,0,1,202005,0,5,"5500,00"
202005,4,43,431870,J,6202300,-1,212405,101,9,57,"44,00",3,1,0,1,31,0,0,0,"2100,00",8,0,1,202005,0,5,"2100,00"
202005,3,35,350950,J,6209100,-1,212405,101,7,39,"40,00",1,1,0,1,40,0,0,0,"9500,00",8,0,1,202005,0,5,"9500,00"
202005,5,51,510340,J,6202300,-1,212405,101,9,28,"44,00",1,1,0,1,31,0,0,0,"5759,00",8,0,1,202005,0,5,"5759,00"
202005,4,43,431870,J,6204000,1,212405,101,8,22,"40,00",1,1,0,1,20,0,0,0,"6758,00",10,0,1,202005,0,5,"6758,00"
202005,2,23,230440,J,6204000,-1,212405,101,9,35,"44,00",3,1,0,1,31,0,0,0,"5046,29",8,0,1,202005,0,5,"5046,29"
202005,4,43,431410,J,6201501,-1,212410,101,9,25,"40,00",1,3,0,1,40,0,0,0,"3642,09",9,0,1,202005,0,5,"3642,09"
202005,2,23,230730,J,6201501,1,317110,101,8,31,"44,00",3,1,0,1,20,0,0,0,"3900,00",5,0,1,202005,0,5,"3900,00"
202005,4,41,410690,J,6201501,-1,317110,101,9,28,"40,00",3,3,0,1,40,0,0,0,"4803,78",9,0,1,202005,0,5,"4803,78"
202005,3,31,310620,J,6204000,-1,212405,101,9,27,"40,00",1,1,0,1,40,0,0,0,"4132,00",8,0,1,202005,0,5,"4132,00"
202005,3,33,330455,J,6209100,1,212405,101,9,24,"40,00",1,3,0,1,20,0,0,0,"3000,00",6,0,1,202005,0,5,"3000,00"
202005,3,35,355030,J,6204000,1,212405,101,9,39,"40,00",2,1,0,1,20,0,0,0,"4564,00",7,0,1,202005,0,5,"4564,00"
202005,3,33,330330,J,6201501,1,212405,101,80,53,"56,00",3,1,0,1,20,0,0,0,"9500,00",7,0,1,202005,0,5,"9500,00"
202005,3,31,310620,J,6204000,-1,212405,101,9,25,"40,00",3,3,0,1,31,0,0,0,"2500,00",6,0,1,202005,0,5,"2500,00"
202005,4,41,411370,J,6202300,-1,212405,101,9,26,"44,00",1,1,0,1,40,0,0,0,"3331,13",3,0,1,202005,0,5,"3331,13"
202005,3,32,320530,J,6201501,-1,212405,101,9,29,"40,00",3,3,0,1,31,0,0,0,"1850,00",7,0,1,202005,0,5,"1850,00"
202005,3,35,355030,J,6209100,-1,212410,101,9,35,"40,00",1,1,0,1,31,0,0,0,"4004,00",5,0,1,202005,0,5,"4004,00"
202005,3,31,310620,J,6201501,-1,212405,101,11,33,"44,00",3,3,0,1,31,0,0,0,"6168,79",6,0,1,202005,0,5,"6168,79"
202005,3,33,330330,J,6201501,1,212405,101,9,42,"40,00",1,1,0,1,20,0,0,0,",00",1,0,1,202005,0,5,",00"
202005,3,35,355030,J,6201501,-1,317110,101,9,40,"40,00",3,1,0,1,31,0,0,0,"8000,00",10,0,1,202005,0,5,"8000,00"
202005,3,31,310620,J,6201501,-1,212405,101,9,30,"40,00",1,1,0,1,40,0,0,0,"8500,00",9,0,1,202005,0,5,"8500,00"
202005,4,41,410690,J,6201501,-1,212405,101,9,32,"40,00",1,1,0,1,40,0,0,0,"8000,00",9,0,1,202005,0,5,"8000,00"
202005,4,42,420420,J,6202300,-1,317210,101,7,22,"44,00",1,1,0,1,40,0,0,0,"1102,03",3,0,1,202005,0,5,"1102,03"
202005,3,35,352470,J,6201501,-1,212405,101,9,30,"40,00",2,1,0,1,31,0,0,0,"5000,00",10,0,1,202005,0,5,"5000,00"
202005,4,41,411520,J,6202300,-1,317110,101,8,22,"40,00",1,1,0,1,31,0,0,0,"2790,78",5,0,1,202005,0,5,"2790,78"
202005,3,33,330455,J,6204000,1,317110,101,9,63,"40,00",3,1,0,1,20,0,0,0,"7800,00",9,0,1,202005,0,5,"7800,00"
202005,2,26,261160,J,6311900,-1,317210,101,8,27,"40,00",1,1,0,1,31,0,0,0,"1339,73",7,0,1,202005,0,5,"1339,73"
202005,3,35,350570,J,6311900,-1,212420,101,9,34,"40,00",1,1,0,1,31,0,0,0,"7130,90",4,0,1,202005,0,5,"7130,90"
202005,3,35,355030,J,6204000,-1,212420,101,9,53,"40,00",3,3,0,1,31,0,0,0,"2421,29",10,0,1,202005,0,5,"2421,29"
202005,3,35,353460,J,6201501,1,317110,101,8,18,"30,00",1,1,0,1,10,0,0,1,"1118,25",4,0,1,202005,0,5,"1118,25"
202005,3,35,355030,J,6203100,-1,212405,101,9,32,"40,00",1,1,0,1,40,0,0,0,"10500,00",10,0,1,202005,0,5,"10500,00"
202005,4,43,430100,J,6209100,1,317205,101,9,31,"44,00",1,1,0,1,20,0,0,0,"1350,00",2,0,1,202005,0,5,"1350,00"
202005,3,33,330455,J,6201501,-1,317110,101,9,32,"40,00",6,3,0,1,40,0,0,0,"15236,25",8,0,1,202005,0,5,"15236,25"
202005,3,35,355030,J,6203100,-1,317110,101,8,36,"40,00",1,1,0,1,40,0,0,0,"4896,00",9,0,1,202005,0,5,"4896,00"
202005,3,31,310620,J,6201501,1,317210,101,9,29,"44,00",3,1,0,1,20,0,0,0,"5153,00",6,0,1,202005,0,5,"5153,00"
202005,4,43,431490,J,6311900,1,317110,101,8,19,"40,00",2,1,0,1,20,0,0,0,"3848,00",7,0,1,202005,0,5,"3848,00"
202005,3,35,355030,J,6204000,1,212405,101,9,53,"44,00",1,1,0,1,20,0,0,9,"12000,00",10,0,1,202005,0,5,"12000,00"
202005,3,35,350570,J,6209100,1,317110,101,9,29,"40,00",6,1,0,1,20,0,0,0,"7700,00",10,0,1,202005,0,5,"7700,00"
