competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202204,4,41,410690,J,6311900,-1,212405,101,8,44,"40,00",1,1,0,1,31,0,0,0,"11000,00",9,0,1,202204,0,5,"11000,00"
202204,3,35,355030,J,6204000,-1,317110,101,80,41,"44,00",2,1,0,1,40,0,0,0,"5537,97",9,0,1,202204,0,5,"5537,97"
202204,3,31,310620,J,6201501,1,212215,101,9,23,"40,00",1,1,0,1,97,0,0,0,"9000,00",7,0,1,202204,0,5,"9000,00"
202204,3,35,350950,J,6201501,1,212405,101,7,44,",00",1,1,0,1,97,0,0,9,"11910,55",7,0,1,202204,0,5,"11910,55"
202204,3,35,355030,J,6204000,-1,317110,101,10,28,",00",2,3,0,1,40,0,0,9,"4234,41",10,0,1,202204,0,5,"4234,41"
202204,3,31,310620,J,6202300,1,212420,101,9,29,"40,00",6,1,0,1,97,0,0,0,"3523,00",4,0,1,202204,0,5,"3523,00"
202204,3,31,313240,J,6209100,1,317110,101,8,21,"40,00",6,1,0,1,97,0,0,0,"3934,00",5,0,1,202204,0,5,"3934,00"
202204,3,35,350570,J,6201501,-1,212410,101,9,55,"40,00",1,1,0,1,31,0,0,0,"8474,14",10,0,1,202204,0,5,"8474,14"
202204,3,35,354870,J,6209100,1,212420,101,9,28,"40,00",1,3,0,1,97,0,0,0,"1316,86",6,0,1,202204,0,5,"1316,86"
202204,3,33,330455,J,6201501,-1,317110,101,7,29,"56,00",6,1,0,1,40,0,0,0,"4092,19",6,0,1,202204,0,5,"4092,19"
202204,3,35,350570,J,6209100,1,212405,101,9,27,"40,00",1,1,0,1,97,0,0,0,"13000,00",10,0,1,202204,0,5,"13000,00"
202204,4,41,410690,J,6201501,1,212405,101,80,42,"40,00",1,3,0,1,97,0,0,0,"5987,00",8,0,1,202204,0,5,"5987,00"
202204,3,35,355030,J,6201501,1,317110,101,80,30,"40,00",1,1,0,1,97,0,0,0,"11424,28",10,0,1,202204,0,5,"11424,28"
202204,3,35,355030,J,6209100,1,212405,101,9,39,"40,00",1,1,0,1,97,0,0,0,"7200,00",5,0,1,202204,0,5,"7200,00"
