competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202102,3,35,350160,J,6201501,1,317105,101,9,25,"40,00",3,3,0,1,20,0,0,0,"5471,54",9,0,1,202102,0,5,"5471,54"
202102,3,35,350570,J,6201501,1,212405,101,9,29,"40,00",1,1,0,1,20,0,0,0,"1675,56",8,0,1,202102,0,5,"1675,56"
202102,4,42,421660,J,6209100,1,317205,101,7,50,"40,00",6,3,0,1,20,0,0,0,"1193,91",9,0,1,202102,0,5,"1193,91"
202102,3,35,354890,J,6203100,-1,212205,101,7,25,"44,00",1,1,0,1,31,0,0,0,"8000,00",7,0,1,202102,0,5,"8000,00"
202102,3,33,330455,J,6204000,-1,212405,101,9,38,"40,00",3,1,0,1,40,0,0,0,"9765,70",7,0,1,202102,0,5,"9765,70"
202102,3,35,355030,J,6203100,-1,212405,101,7,31,"40,00",3,3,0,1,31,0,0,0,"1750,00",6,0,1,202102,0,5,"1750,00"
202102,3,33,330455,J,6203100,1,212405,101,9,27,"40,00",6,1,0,1,20,0,0,0,"7400,00",7,0,1,202102,0,5,"7400,00"
202102,3,35,355030,J,6311900,-1,212405,101,9,29,"40,00",1,1,0,1,40,0,0,0,"2722,71",8,0,1,202102,0,5,"2722,71"
202102,3,35,350570,J,6209100,-1,317210,101,7,25,"40,00",3,1,0,1,40,0,0,0,"1500,00",5,0,1,202102,0,5,"1500,00"
202102,3,31,310620,J,6201501,1,212405,101,9,26,"44,00",6,1,0,1,20,0,0,0,"6000,00",9,0,1,202102,0,5,"6000,00"
202102,3,31,317020,J,6204000,-1,212405,101,9,31,"40,00",3,1,0,1,40,0,0,0,"5100,00",9,0,1,202102,0,5,"5100,00"
202102,4,42,421660,J,6209100,1,317210,101,9,39,"40,00",6,1,0,1,20,0,0,0,"2535,28",9,0,1,202102,0,5,"2535,28"
202102,3,31,310620,J,6202300,-1,212405,101,9,25,"40,00",3,3,0,1,40,0,0,0,"7200,00",8,0,1,202102,0,5,"7200,00"
202102,4,43,431490,J,6203100,1,317110,101,8,24,"40,00",1,1,0,1,10,0,0,0,"4400,34",8,0,1,202102,0,5,"4400,34"
202102,3,31,317020,J,6203100,1,142520,101,80,37,"40,00",1,3,0,1,20,0,0,0,"8500,00",8,0,1,202102,0,5,"8500,00"
202102,5,50,500370,J,6202300,-1,212405,101,10,29,"44,00",1,1,0,1,50,0,0,0,"3600,00",4,0,1,202102,0,5,"3600,00"
202102,5,53,530010,J,6203100,-1,212320,101,9,58,"40,00",1,1,0,1,31,0,0,0,"22603,50",7,0,1,202102,0,5,"22603,50"
202102,3,35,350570,J,6209100,-1,212420,101,8,24,"40,00",1,1,0,1,31,0,0,0,"1750,63",10,0,1,202102,0,5,"1750,63"
202102,3,35,355030,J,6202300,-1,212405,101,9,24,"40,00",1,1,0,1,40,0,0,0,"3625,00",5,0,1,202102,0,5,"3625,00"
202102,3,35,355030,J,6204000,1,212405,101,8,29,"44,00",3,1,0,1,20,0,0,9,"7400,00",10,0,1,202102,0,5,"7400,00"
202102,3,35,355030,J,6202300,1,212405,101,8,27,"40,00",1,1,0,1,20,0,0,0,"6000,00",7,0,1,202102,0,5,"6000,00"
