competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202108,4,41,410690,J,6201501,-1,212405,101,80,37,"40,00",1,1,0,1,40,0,0,0,"7413,61",9,0,1,202108,0,5,"7413,61"
202108,4,43,431020,J,6203100,-1,317110,101,9,31,"44,00",1,1,0,1,40,0,0,0,"2743,66",3,0,1,202108,0,5,"2743,66"
202108,4,41,410690,J,6201501,-1,212420,101,9,26,"40,00",1,3,0,1,40,0,0,0,"2217,09",7,0,1,202108,0,5,"2217,09"
202108,3,35,355030,J,6209100,1,317105,101,9,27,"40,00",2,3,0,1,97,0,0,0,"1500,00",1,0,1,202108,0,5,"1500,00"
202108,4,43,431490,J,6311900,1,212315,101,80,35,"40,00",1,1,0,1,97,0,0,0,"11500,00",7,0,1,202108,0,5,"11500,00"
202108,4,41,410690,J,6203100,-1,317110,101,8,23,"40,00",1,1,0,1,40,0,0,0,"2663,18",2,0,1,202108,0,5,"2663,18"
202108,3,33,330455,J,6203100,-1,212410,101,9,39,"40,00",6,1,0,1,40,0,0,0,"3463,00",10,0,1,202108,0,5,"3463,00"
202108,3,35,350570,J,6201501,1,212415,101,9,58,"40,00",1,1,0,1,97,0,0,0,"2606,73",8,0,1,202108,0,5,"2606,73"
202108,3,31,317130,J,6209100,1,317210,101,9,29,"44,00",2,1,0,1,97,0,0,0,"1650,00",2,0,1,202108,0,5,"1650,00"
202108,4,41,410690,J,6203100,-1,212405,101,80,41,"40,00",1,3,0,1,31,0,0,0,"7200,00",8,0,1,202108,0,5,"7200,00"
202108,5,52,520870,J,6202300,-1,212405,101,80,25,"44,00",6,3,0,1,40,0,0,0,"3393,84",7,0,1,202108,0,5,"3393,84"
202108,3,35,355030,J,6209100,-1,317110,101,7,38,"40,00",1,1,0,1,31,0,0,0,"10000,00",4,0,1,202108,0,5,"10000,00"
202108,3,35,352470,J,6203100,-1,212420,101,8,26,"40,00",1,1,0,1,40,0,0,0,"1812,28",10,0,1,202108,0,5,"1812,28"
202108,3,35,354340,J,6202300,-1,317110,101,7,30,"40,00",1,1,0,1,31,0,0,0,"5400,00",7,0,1,202108,0,5,"5400,00"
202108,4,42,421660,J,6201501,1,317205,101,8,26,"40,00",6,1,0,1,97,0,0,0,"2425,69",5,0,1,202108,0,5,"2425,69"
202108,5,53,530010,J,6204000,-1,212410,101,80,35,"40,00",6,1,0,1,40,0,0,0,"5000,00",7,0,1,202108,0,5,"5000,00"
202108,3,35,355030,J,6201501,-1,317210,101,9,41,"40,00",1,1,0,1,40,0,0,0,"2800,00",10,0,1,202108,0,5,"2800,00"
202108,3,35,355030,J,6201501,1,212405,101,9,40,"40,00",1,1,0,1,97,0,0,0,"13000,00",8,0,1,202108,0,5,"13000,00"
202108,3,35,350570,J,6203100,1,212405,101,9,22,"40,00",6,1,0,1,97,0,0,0,"6200,00",10,0,1,202108,0,5,"6200,00"
202108,3,35,350950,J,6202300,-1,212205,101,9,27,"42,00",1,1,0,1,40,0,0,0,"6489,50",8,0,1,202108,0,5,"6489,50"
202108,3,35,355030,J,6202300,1,212215,101,8,30,"40,00",1,1,0,1,97,0,0,0,"11000,00",7,0,1,202108,0,5,"11000,00"
202108,3,35,350950,J,6202300,-1,317110,101,8,21,"40,00",1,1,0,1,31,0,0,0,"2400,00",5,0,1,202108,0,5,"2400,00"
202108,3,35,355030,J,6204000,-1,142515,101,9,52,"44,00",1,1,0,1,40,0,0,9,"13708,50",4,0,1,202108,0,5,"13708,50"
202108,3,35,355030,J,6203100,1,212405,101,80,48,"40,00",1,1,0,1,97,0,0,0,"7250,56",9,0,1,202108,0,5,"7250,56"
202108,3,35,350570,J,6201501,1,212405,101,9,20,"40,00",6,1,0,1,97,0,0,0,"5500,00",7,0,1,202108,0,5,"5500,00"
202108,4,43,431870,J,6202300,1,212420,101,8,22,"40,00",1,1,0,1,97,0,0,0,"2466,00",5,0,1,202108,0,5,"2466,00"
202108,5,53,530010,J,6204000,1,317210,101,7,31,"40,00",3,1,0,1,97,0,0,0,"2151,82",10,0,1,202108,0,5,"2151,82"
202108,4,41,410690,J,6201502,-1,317105,101,9,28,"44,00",1,1,0,1,43,0,0,0,"2507,50",4,0,1,202108,0,5,"2507,50"
202108,2,26,261160,J,6209100,-1,212405,101,9,31,"40,00",3,1,0,1,40,0,0,0,"5000,00",6,0,1,202108,0,5,"5000,00"
202108,3,31,310620,J,6202300,-1,212405,101,8,21,"40,00",1,1,0,1,40,0,0,0,"3000,00",5,0,1,202108,0,5,"3000,00"
202108,3,35,350950,J,6203100,1,212405,101,80,35,"44,00",1,1,0,1,97,0,0,0,"5000,00",5,0,1,202108,0,5,"5000,00"
202108,4,43,431490,J,6201501,-1,317110,101,9,25,"44,00",6,1,0,1,40,0,0,0,"7500,00",9,0,1,202108,0,5,"7500,00"
202108,4,43,431680,J,6201501,1,212420,101,8,21,"44,00",1,1,0,1,97,0,0,0,"1417,50",6,0,1,202108,0,5,"1417,50"
202108,5,52,520870,J,6204000,1,142520,101,80,46,"40,00",1,1,0,1,97,0,0,0,"8000,00",7,0,1,202108,0,5,"8000,00"
202108,4,41,412770,J,6209100,1,212405,101,8,19,"44,00",6,1,0,1,97,0,0,0,"1800,00",5,0,1,202108,0,5,"1800,00"
202108,4,43,430460,J,6209100,-1,212315,101,8,21,"44,00",6,3,0,1,31,0,0,0,"1320,67",2,0,1,202108,0,5,"1320,67"
202108,3,35,355030,J,6209100,1,142520,101,9,37,"40,00",3,3,0,1,97,0,0,0,"9000,00",1,0,1,202108,0,5,"9000,00"
202108,3,35,355030,J,6204000,-1,317110,101,9,22,"40,00",1,1,0,1,40,0,0,0,"3360,00",8,0,1,202108,0,5,"3360,00"
202108,3,35,350950,J,6201501,1,212205,101,9,25,"44,00",1,1,0,1,97,0,0,9,"7655,00",10,0,1,202108,0,5,"7655,00"
202108,4,42,420240,J,6203100,-1,212420,101,7,25,"44,00",3,1,0,1,31,0,0,9,"2661,88",7,0,1,202108,0,5,"2661,88"
202108,3,35,355030,J,6204000,-1,212420,101,7,52,"40,00",6,1,0,1,40,0,0,0,"1675,56",10,0,1,202108,0,5,"1675,56"
202108,4,43,430510,J,6202300,-1,317110,101,9,26,"42,00",1,1,0,1,40,0,0,0,"4348,84",6,0,1,202108,0,5,"4348,84"
202108,3,35,355030,J,6203100,-1,142520,101,9,47,"44,00",1,1,0,1,31,0,0,9,"11471,47",5,0,1,202108,0,5,"11471,47"
202108,3,35,355030,J,6203100,1,212405,101,8,20,"40,00",1,1,0,1,97,0,0,0,"2000,00",8,0,1,202108,0,5,"2000,00"
202108,2,29,292740,J,6201501,-1,212405,101,80,26,"40,00",1,3,0,1,40,0,0,0,"4886,36",9,0,1,202108,0,5,"4886,36"
202108,2,24,240810,J,6209100,1,212420,101,8,27,"44,00",1,3,0,1,97,0,0,0,"1188,15",5,0,1,202108,0,5,"1188,15"
202108,4,42,420540,J,6209100,-1,212405,101,8,25,"44,00",6,1,0,1,40,0,0,0,"3100,00",4,0,1,202108,0,5,"3100,00"
202108,3,31,310620,J,6202300,1,212405,101,8,23,"40,00",3,3,0,1,97,0,0,0,"4000,00",7,0,1,202108,0,5,"4000,00"
202108,5,53,530010,J,6202300,1,212405,101,8,24,"44,00",6,1,0,1,97,0,0,0,"2100,00",5,0,1,202108,0,5,"2100,00"
202108,3,35,355030,J,6204000,1,212405,101,8,22,"44,00",1,1,0,1,97,0,0,9,"3200,00",10,0,1,202108,0,5,"3200,00"
202108,2,26,261160,J,6201501,1,212405,101,8,24,"40,00",1,1,0,1,97,0,0,0,"7924,05",7,0,1,202108,0,5,"7924,05"
202108,3,35,355030,J,6201501,1,212405,101,7,21,"44,00",1,1,0,1,97,0,0,0,"9000,00",1,0,1,202108,0,5,"9000,00"
202108,2,26,261160,J,6204000,1,317110,101,9,28,"40,00",1,3,0,1,97,0,0,0,"12724,55",9,0,1,202108,0,5,"12724,55"
202108,3,35,355030,J,6204000,1,142520,101,9,32,"40,00",3,3,0,1,97,0,0,0,"12000,00",8,0,1,202108,0,5,"12000,00"
202108,3,35,354340,J,6202300,1,212405,101,80,35,"40,00",1,1,0,1,97,0,0,0,"2500,00",2,0,1,202108,0,5,"2500,00"
202108,4,41,410690,J,6203100,1,212405,101,9,58,"40,00",1,1,0,1,97,0,0,0,"8500,00",8,0,1,202108,0,5,"8500,00"
202108,3,31,310620,J,6204000,-1,212420,101,7,33,"40,00",1,1,0,1,31,0,0,0,"1670,00",9,0,1,202108,0,5,"1670,00"
202108,3,35,350570,J,6203100,-1,212205,101,9,35,"40,00",1,1,0,1,40,0,0,0,"15500,00",10,0,1,202108,0,5,"15500,00"
202108,3,35,355030,J,6204000,1,212420,101,8,24,"40,00",3,1,0,1,97,0,0,0,"1582,23",6,0,1,202108,0,5,"1582,23"
202108,4,43,431490,J,6201501,1,212430,101,8,37,"44,00",1,3,0,1,97,0,0,0,"2700,00",9,0,1,202108,0,5,"2700,00"
202108,3,35,350320,J,6204000,1,142520,101,9,40,"40,00",3,3,0,1,97,0,0,0,"12904,66",9,0,1,202108,0,5,"12904,66"
202108,4,41,411850,J,6209100,1,212420,101,7,24,"44,00",6,1,0,1,97,0,0,0,"1553,60",3,0,1,202108,0,5,"1553,60"
202108,3,31,313130,J,6209100,1,317205,101,7,20,"44,00",6,3,0,1,97,0,0,0,"1128,24",1,0,1,202108,0,5,"1128,24"
202108,3,35,352690,J,6203100,-1,212420,101,8,36,"40,00",1,3,0,1,31,0,0,0,"2000,00",7,0,1,202108,0,5,"2000,00"
202108,3,35,350950,J,6201501,1,212405,101,9,31,"44,00",1,1,0,1,97,0,0,9,"7300,00",6,0,1,202108,0,5,"7300,00"
202108,3,35,355030,J,6202300,1,212405,101,9,34,"40,00",3,3,0,1,97,0,0,0,"10000,00",9,0,1,202108,0,5,"10000,00"
202108,4,43,431870,J,6203100,-1,317110,101,9,33,"44,00",6,1,0,1,40,0,0,0,"3845,22",7,0,1,202108,0,5,"3845,22"
202108,3,31,310620,J,6203100,-1,212420,101,9,31,"44,00",3,3,0,1,40,0,0,0,"1520,10",5,0,1,202108,0,5,"1520,10"
202108,4,43,431340,J,6201501,1,317110,101,7,19,"44,00",1,1,0,1,97,0,0,0,"2200,00",3,0,1,202108,0,5,"2200,00"
202108,3,35,355030,J,6209100,1,317210,101,9,21,"44,00",1,1,0,1,97,0,0,0,"2500,00",2,0,1,202108,0,5,"2500,00"
202108,1,13,130260,J,6209100,-1,317205,101,9,32,"44,00",3,1,0,1,31,0,0,0,"1100,00",6,0,1,202108,0,5,"1100,00"
202108,3,35,350570,J,6201501,-1,212405,101,9,23,"40,00",3,1,0,1,40,0,0,0,"2000,00",8,0,1,202108,0,5,"2000,00"
202108,3,35,355030,J,6204000,-1,212405,101,7,33,"40,00",6,1,0,1,31,0,0,0,"8757,00",9,0,1,202108,0,5,"8757,00"
202108,3,31,311860,J,6203100,1,212420,101,9,26,"44,00",1,3,0,1,97,0,0,0,"1941,77",7,0,1,202108,0,5,"1941,77"
202108,5,53,530010,J,6201501,1,212405,101,9,32,"44,00",3,1,0,1,97,0,0,0,"6500,00",6,0,1,202108,0,5,"6500,00"
202108,4,42,420540,J,6203100,1,317110,101,9,24,"40,00",6,1,0,1,97,0,0,0,"12000,00",6,0,1,202108,0,5,"12000,00"
202108,3,35,355030,J,6201501,1,212405,101,8,21,"40,00",3,1,0,1,97,0,0,0,"1838,16",8,0,1,202108,0,5,"1838,16"
202108,3,35,354870,J,6202300,-1,317110,101,9,27,"40,00",1,1,0,1,40,0,0,0,"2000,00",4,0,1,202108,0,5,"2000,00"
202108,3,35,355030,J,6203100,1,317110,101,8,39,"40,00",2,3,0,1,97,0,0,0,"5444,11",9,0,1,202108,0,5,"5444,11"
202108,3,35,355030,J,6201501,1,212405,101,80,60,"40,00",1,1,0,1,97,0,0,0,"6500,00",10,0,1,202108,0,5,"6500,00"
202108,3,35,355030,J,6202300,1,212405,101,7,51,"40,00",6,1,0,1,97,0,0,0,"3200,00",5,0,1,202108,0,5,"3200,00"
202108,3,31,310620,J,6204000,-1,212405,101,9,32,"44,00",1,1,0,1,90,0,0,0,"6500,00",6,0,1,202108,0,5,"6500,00"
202108,2,29,292740,J,6202300,1,212205,101,9,28,"44,00",1,1,0,1,97,0,0,0,"10000,00",7,0,1,202108,0,5,"10000,00"
202108,3,35,355030,J,6209100,1,212410,101,8,27,"40,00",3,1,0,1,97,0,0,0,"8000,00",6,0,1,202108,0,5,"8000,00"
202108,3,33,330470,J,6204000,1,317205,101,7,30,"44,00",6,1,0,1,97,0,0,0,"1500,00",5,0,1,202108,0,5,"1500,00"
202108,4,42,421660,J,6209100,1,317110,101,9,27,"40,00",6,1,0,1,97,0,0,0,"5140,00",9,0,1,202108,0,5,"5140,00"
202108,3,33,330455,J,6203100,1,212320,101,9,39,"40,00",1,1,0,1,97,0,0,0,"7672,68",5,0,1,202108,0,5,"7672,68"
202108,4,43,431340,J,6203100,1,212420,101,7,20,"40,00",1,1,0,1,97,0,0,0,"1591,35",5,0,1,202108,0,5,"1591,35"
202108,3,35,355030,J,6203100,1,212405,101,9,34,"40,00",3,1,0,1,97,0,0,0,"9500,00",6,0,1,202108,0,5,"9500,00"
202108,5,51,510340,J,6209100,1,142515,101,80,40,"40,00",6,3,0,1,97,0,0,0,"11444,00",9,0,1,202108,0,5,"11444,00"
202108,3,35,355030,J,6201501,-1,317110,101,9,54,"44,00",1,1,0,1,31,0,0,9,"7400,00",7,0,1,202108,0,5,"7400,00"
202108,3,35,351620,J,6201501,1,212405,101,9,26,"40,00",1,1,0,1,97,0,0,0,"7414,70",1,0,1,202108,0,5,"7414,70"
202108,3,33,330210,J,6209100,-1,317205,101,7,31,"44,00",1,3,0,1,40,0,0,0,"1500,00",5,0,1,202108,0,5,"1500,00"
202108,3,35,355030,J,6203100,1,317110,101,9,30,"40,00",6,1,0,1,97,0,0,0,"8600,00",7,0,1,202108,0,5,"8600,00"
202108,3,32,320530,J,6209100,-1,317110,101,8,22,"40,00",1,1,0,1,40,0,0,0,"2226,00",4,0,1,202108,0,5,"2226,00"
202108,3,35,355030,J,6311900,1,212405,101,7,31,"44,00",1,1,0,1,97,0,0,0,"2500,00",3,0,1,202108,0,5,"2500,00"
202108,3,35,350570,J,6204000,1,212405,101,10,48,"40,00",1,1,0,1,97,0,0,0,"18000,00",6,0,1,202108,0,5,"18000,00"
202108,4,43,431490,J,6203100,-1,317110,101,8,26,"40,00",1,1,0,1,31,0,0,0,"4200,00",8,0,1,202108,0,5,"4200,00"
202108,3,33,330580,J,6203100,1,212405,101,8,21,"40,00",3,1,0,1,97,0,0,0,"1725,00",1,0,1,202108,0,5,"1725,00"
202108,3,35,354870,J,6202300,1,317110,101,8,28,"40,00",1,3,0,1,97,0,0,0,"2000,00",4,0,1,202108,0,5,"2000,00"
202108,3,31,314800,J,6209100,1,212420,101,80,26,"42,50",1,3,0,1,97,0,0,0,"1700,00",3,0,1,202108,0,5,"1700,00"
202108,3,33,330100,J,6209100,-1,317210,101,9,31,"40,00",3,3,0,1,40,0,0,0,"2820,33",5,0,1,202108,0,5,"2820,33"
202108,3,35,350280,J,6201501,1,212405,101,9,35,"44,00",1,1,0,1,97,0,0,0,"2538,00",1,0,1,202108,0,5,"2538,00"
202108,3,35,355030,J,6311900,-1,212405,101,9,27,"44,00",6,1,0,1,40,0,0,0,"5000,00",6,0,1,202108,0,5,"5000,00"
202108,3,35,354990,J,6201500,1,212405,101,9,34,"40,00",3,3,0,1,97,0,0,0,"8500,00",6,0,1,202108,0,5,"8500,00"
202108,3,35,355030,J,6204000,1,317110,101,10,24,"40,00",1,1,0,1,97,0,0,0,"5000,00",6,0,1,202108,0,5,"5000,00"
202108,3,33,330455,J,6201501,-1,212405,101,7,35,"40,00",1,1,0,1,40,0,0,0,"12000,00",8,0,1,202108,0,5,"12000,00"
202108,3,35,355030,J,6202300,1,212315,101,7,32,"40,00",3,1,0,1,97,0,0,0,"3000,00",5,0,1,202108,0,5,"3000,00"
202108,3,35,355030,J,6201501,1,212405,101,9,22,"40,00",1,1,0,1,97,0,0,0,"4500,00",10,0,1,202108,0,5,"4500,00"
202108,4,42,420460,J,6202300,1,317110,101,8,20,"44,00",6,1,0,1,97,0,0,0,"1950,00",7,0,1,202108,0,5,"1950,00"
202108,3,31,310620,J,6204000,-1,212420,101,8,37,"40,00",2,1,0,1,40,0,0,0,"3051,45",7,0,1,202108,0,5,"3051,45"
202108,3,35,350570,J,6201501,1,212405,101,8,22,"40,00",6,1,0,1,97,0,0,0,"2000,00",8,0,1,202108,0,5,"2000,00"
202108,3,35,355030,J,6201501,1,212420,101,8,41,"40,00",1,1,0,1,97,0,0,0,"1728,00",9,0,1,202108,0,5,"1728,00"
202108,3,35,354990,J,6202300,-1,212405,101,8,23,"40,00",1,1,0,1,40,0,0,0,"3000,00",5,0,1,202108,0,5,"3000,00"
202108,2,29,292740,J,6311900,-1,212405,101,9,54,"40,00",6,3,0,1,31,0,0,0,"6820,47",8,0,1,202108,0,5,"6820,47"
202108,3,35,350570,J,6203100,1,212405,101,9,29,"40,00",3,3,0,1,97,0,0,0,"7500,00",10,0,1,202108,0,5,"7500,00"
202108,3,31,317020,J,6204000,1,212420,101,8,27,"44,00",3,1,0,1,97,0,0,0,"2000,00",2,0,1,202108,0,5,"2000,00"
202108,3,33,330455,J,6209100,-1,212205,101,8,41,"40,00",3,1,0,1,40,0,0,0,"6500,00",8,0,1,202108,0,5,"6500,00"
202108,4,42,420910,J,6209100,1,212420,101,8,24,"42,50",1,1,0,1,97,0,0,0,"2293,23",5,0,1,202108,0,5,"2293,23"
202108,4,43,431490,J,6201501,1,317110,101,8,21,"44,00",6,1,0,1,97,0,0,0,"1500,00",3,0,1,202108,0,5,"1500,00"
202108,4,42,420540,J,6311900,1,317205,101,7,21,"36,00",6,3,0,1,97,0,0,0,"1421,49",10,0,1,202108,0,5,"1421,49"
202108,3,35,355030,J,6201501,1,212405,101,9,37,"44,00",3,1,0,1,97,1,0,9,"6187,00",8,0,1,202108,0,5,"6187,00"
202108,3,31,310620,J,6201501,1,212405,101,9,30,"40,00",1,1,0,1,97,0,0,0,"4700,00",9,0,1,202108,0,5,"4700,00"
202108,3,35,350950,J,6311900,1,317205,101,9,28,"40,00",1,1,0,1,97,0,0,0,"2500,00",2,0,1,202108,0,5,"2500,00"
202108,4,41,411520,J,6203100,1,212420,101,7,28,"44,00",1,1,0,1,97,0,0,0,"2500,00",4,0,1,202108,0,5,"2500,00"
202108,4,42,420540,J,6201501,-1,317110,101,8,27,"40,00",6,1,0,1,43,0,0,0,"3542,00",3,0,1,202108,0,5,"3542,00"
202108,3,35,355030,J,6201501,-1,212405,101,8,32,"40,00",1,1,0,1,31,0,0,0,"4403,54",10,0,1,202108,0,5,"4403,54"
