competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202512,2,26,260410,J,6202300,1,317210,101,9,27,"44,00",3,1,0,1,97,0,0,0,"1518,00",3,0,1,202512,0,5,"1518,00"
202512,4,43,431490,J,6209100,1,212320,101,9,23,"40,00",1,1,0,1,97,0,0,0,"3000,00",7,0,1,202512,0,5,"3000,00"
202512,5,52,520870,J,6203100,-1,317110,101,9,61,"44,00",1,1,0,1,31,0,0,0,"4000,00",7,0,1,202512,0,5,"4000,00"
202512,4,43,430510,J,6202300,-1,317205,101,7,19,"44,00",1,1,0,1,31,0,0,0,"2355,93",6,0,1,202512,0,5,"2355,93"
202512,3,35,355030,J,6201501,1,212405,101,9,35,"40,00",3,3,0,1,97,0,0,0,"3800,00",7,0,1,202512,0,5,"3800,00"
202512,3,35,355030,J,6203100,-1,212420,101,8,25,"40,00",3,1,0,1,31,0,0,0,"3600,00",6,0,1,202512,0,5,"3600,00"
202512,3,35,355030,J,6201501,-1,142510,101,9,48,"40,00",1,1,0,1,40,0,0,0,"18125,21",10,0,1,202512,0,5,"18125,21"
202512,3,35,355030,J,6201501,-1,212420,101,9,27,"40,00",1,1,0,1,31,0,0,0,"4845,36",10,0,1,202512,0,5,"4845,36"
202512,3,35,352470,J,6201501,1,142515,101,9,40,"40,00",3,1,0,1,97,0,0,0,"10000,00",10,0,1,202512,0,5,"10000,00"
202512,3,31,317020,J,6209100,1,317210,101,8,28,"40,00",1,1,0,1,97,0,0,0,"2352,09",9,0,1,202512,0,5,"2352,09"
202512,5,53,530010,J,6201501,-1,212405,101,8,39,"44,00",1,1,0,1,31,0,0,0,"5471,20",10,0,1,202512,0,5,"5471,20"
202512,3,31,313170,J,6203100,1,317210,101,7,21,"40,00",2,1,0,1,97,0,0,0,"1925,00",5,0,1,202512,0,5,"1925,00"
202512,3,35,355030,J,6204000,-1,317210,101,7,31,"40,00",1,1,0,1,31,0,0,0,"2811,13",6,0,1,202512,0,5,"2811,13"
202512,4,42,421660,J,6209100,1,212310,101,9,61,"40,00",1,1,0,1,97,0,0,0,"6071,40",10,0,1,202512,0,5,"6071,40"
202512,3,31,316040,J,6209100,-1,317110,101,7,21,"40,00",1,1,0,1,40,0,0,0,"2741,70",6,0,1,202512,0,5,"2741,70"
202512,3,35,354870,J,6204000,1,212405,101,9,38,"40,00",1,1,0,1,97,0,0,0,"5500,00",10,0,1,202512,0,5,"5500,00"
202512,5,52,520870,J,6209100,1,212420,101,7,20,"44,00",3,1,0,1,97,0,0,0,"1750,00",4,0,1,202512,0,5,"1750,00"
202512,5,52,520870,J,6209100,-1,212405,101,9,26,"44,00",1,3,0,1,40,0,0,0,"5290,00",7,0,1,202512,0,5,"5290,00"
202512,3,31,310620,J,6202300,1,212420,101,7,30,"40,00",3,3,0,1,97,0,0,0,"2186,48",4,0,1,202512,0,5,"2186,48"
202512,3,31,310620,J,6201501,-1,212420,101,8,44,"40,00",2,1,0,1,40,0,0,0,"2500,00",1,0,1,202512,0,5,"2500,00"
202512,3,31,317020,J,6204000,1,212420,101,9,26,"40,00",1,1,0,1,97,0,0,0,"3000,00",3,0,1,202512,0,5,"3000,00"
202512,3,35,355030,J,6204000,-1,212415,101,7,26,"40,00",3,1,0,1,40,0,0,0,"8551,72",5,0,1,202512,0,5,"8551,72"
202512,3,35,350570,J,6201501,1,212430,101,8,23,"40,00",1,1,0,1,97,0,0,0,"10771,00",6,0,1,202512,0,5,"10771,00"
202512,3,31,310620,J,6202300,-1,212420,101,7,24,"40,00",1,1,0,1,40,0,0,0,"2215,97",4,0,1,202512,0,5,"2215,97"
202512,3,35,355030,J,6201501,-1,317110,101,80,70,"40,00",1,3,0,1,31,0,0,0,"16223,68",10,0,1,202512,0,5,"16223,68"
202512,3,33,330580,J,6209100,-1,317210,101,8,38,"35,00",1,1,0,1,40,0,0,0,"1954,00",10,0,1,202512,0,5,"1954,00"
202512,3,35,355030,J,6201501,-1,142520,101,9,44,"40,00",1,1,0,1,31,0,0,0,"10637,06",9,0,1,202512,0,5,"10637,06"
202512,3,31,310620,J,6202300,1,317110,101,7,22,"40,00",1,1,0,1,97,0,0,0,"3300,00",4,0,1,202512,0,5,"3300,00"
202512,4,43,431490,J,6201501,1,317110,101,9,29,"44,00",1,1,0,1,97,0,0,0,"2747,60",7,0,1,202512,0,5,"2747,60"
202512,3,35,352470,J,6201501,-1,142535,101,80,36,"40,00",1,3,0,1,40,0,0,0,"3696,64",10,0,1,202512,0,5,"3696,64"
202512,3,35,355030,J,6201501,-1,212405,101,9,27,"40,00",1,1,0,1,40,0,0,0,"6538,00",6,0,1,202512,0,5,"6538,00"
202512,2,25,250750,J,6209100,1,317205,101,7,27,"44,00",3,3,0,1,97,0,0,0,"1536,73",1,0,1,202512,0,5,"1536,73"
202512,5,52,520860,J,6209100,-1,317210,101,7,27,"44,00",1,1,0,1,40,0,0,0,"2530,72",5,0,1,202512,0,5,"2530,72"
202512,3,35,355030,J,6201501,1,212405,101,9,37,"40,00",1,1,0,1,97,0,0,0,"12127,00",10,0,1,202512,0,5,"12127,00"
202512,3,35,350570,J,6204000,-1,317110,101,9,32,"40,00",1,3,0,1,40,0,0,0,"15238,50",10,0,1,202512,0,5,"15238,50"
202512,3,31,313130,J,6202300,-1,212415,101,9,46,"40,00",1,1,0,1,40,0,0,0,"2361,11",5,0,1,202512,0,5,"2361,11"
202512,3,35,355030,J,6203100,1,212405,101,9,30,"40,00",1,3,0,1,97,0,0,0,"14000,00",9,0,1,202512,0,5,"14000,00"
202512,3,35,355030,J,6209100,1,317210,101,9,48,"40,00",1,1,0,1,97,0,0,0,"2147,72",8,0,1,202512,0,5,"2147,72"
202512,3,35,350570,J,6209100,-1,212405,101,9,43,"40,00",1,3,0,1,31,0,0,0,"16000,00",10,0,1,202512,0,5,"16000,00"
202512,3,35,355030,J,6311900,-1,212420,101,80,28,"44,00",3,3,0,1,31,0,0,0,"3654,57",9,0,1,202512,0,5,"3654,57"
202512,2,26,261160,J,6202300,1,317210,101,8,24,"44,00",3,3,0,1,97,0,0,0,"5038,23",7,0,1,202512,0,5,"5038,23"
202512,3,33,330455,J,6203100,-1,317110,101,7,28,"40,00",1,1,0,1,31,0,0,0,"2616,00",7,0,1,202512,0,5,"2616,00"
202512,3,35,355030,J,6209100,1,212405,101,9,35,"40,00",1,1,0,1,97,0,0,0,"23000,00",9,0,1,202512,0,5,"23000,00"
202512,3,35,355030,J,6201501,1,212420,101,80,48,"40,00",3,1,0,1,97,0,0,0,"16333,33",10,0,1,202512,0,5,"16333,33"
202512,4,42,420420,J,6203100,1,212420,101,9,24,"44,00",1,1,0,1,97,0,0,0,"2500,00",3,0,1,202512,0,5,"2500,00"
202512,3,35,355030,J,6204000,1,212410,101,9,28,"40,00",1,1,0,1,97,0,0,0,"8000,00",9,0,1,202512,0,5,"8000,00"
202512,2,23,230440,J,6209100,1,212405,101,7,37,"44,00",3,1,0,1,97,0,0,0,"3200,00",4,0,1,202512,0,5,"3200,00"
202512,3,32,320530,J,6201501,-1,317210,101,9,45,"40,00",1,1,0,1,32,0,0,0,"2091,52",8,0,1,202512,0,5,"2091,52"
202512,3,35,351880,J,6202300,1,212405,101,8,19,"44,00",1,1,0,1,97,0,0,0,"1600,00",2,0,1,202512,0,5,"1600,00"
202512,3,35,355030,J,6201501,1,317110,101,80,32,"40,00",3,1,0,1,97,0,0,0,"9000,00",10,0,1,202512,0,5,"9000,00"
202512,5,53,530010,J,6203100,-1,212405,101,9,39,"44,00",3,1,0,1,31,0,0,0,"10000,00",9,0,1,202512,0,5,"10000,00"
202512,3,31,310620,J,6202300,-1,212215,101,9,38,"40,00",1,1,0,1,31,0,0,0,"3577,29",5,0,1,202512,0,5,"3577,29"
202512,3,33,330340,J,6209100,-1,317210,101,7,26,"40,00",1,3,0,1,40,0,0,0,"2585,00",5,0,1,202512,0,5,"2585,00"
202512,5,53,530010,J,6204000,-1,212430,101,9,36,"40,00",3,1,0,1,31,0,0,0,"8976,79",8,0,1,202512,0,5,"8976,79"
202512,3,35,350570,J,6202300,1,212405,101,10,64,"40,00",1,1,0,1,97,0,0,0,"18000,00",9,0,1,202512,0,5,"18000,00"
202512,5,53,530010,J,6201501,1,212405,101,8,22,"44,00",1,1,0,1,97,0,0,0,"4182,91",10,0,1,202512,0,5,"4182,91"
202512,3,35,355030,J,6204000,1,317110,101,8,35,"44,00",1,3,0,1,97,0,0,0,"2603,00",1,0,1,202512,0,5,"2603,00"
202512,4,43,431490,J,6209100,-1,212205,101,9,28,"40,00",1,1,0,1,40,0,0,0,"7027,49",4,0,1,202512,0,5,"7027,49"
202512,2,26,261160,J,6202300,1,317210,101,7,34,"30,00",3,1,0,1,97,0,0,0,"1714,27",7,0,1,202512,0,5,"1714,27"
202512,5,53,530010,J,6204000,-1,212405,101,9,64,"40,00",3,1,0,1,31,0,0,0,"13357,82",8,0,1,202512,0,5,"13357,82"
202512,3,33,330455,J,6201501,-1,212405,101,10,35,"40,00",1,3,0,1,31,0,0,0,"14297,87",7,0,1,202512,0,5,"14297,87"
202512,3,35,350570,J,6204000,1,212405,101,9,31,"40,00",2,3,0,1,97,0,0,0,"4000,00",8,0,1,202512,0,5,"4000,00"
