competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202508,4,41,411520,J,6201501,-1,317110,101,8,48,"40,00",1,1,0,1,31,0,0,0,"19597,70",5,0,1,202508,0,5,"19597,70"
202508,3,35,354850,J,6203100,-1,212405,101,9,31,"44,00",3,1,0,1,40,0,0,0,"2450,66",7,0,1,202508,0,5,"2450,66"
202508,3,31,311860,J,6201501,-1,142530,101,9,42,"40,00",3,1,0,1,40,0,0,0,"9773,56",5,0,1,202508,0,5,"9773,56"
202508,3,35,352590,J,6311900,-1,317210,101,8,39,"40,00",1,1,0,1,40,0,0,0,"2352,09",5,0,1,202508,0,5,"2352,09"
202508,3,31,310620,J,6203100,-1,212205,101,9,27,"40,00",1,1,0,1,90,0,0,0,"9252,00",7,0,1,202508,0,5,"9252,00"
202508,4,43,431490,J,6201501,-1,212310,101,8,22,"44,00",1,1,0,1,40,0,0,0,"4591,00",2,0,1,202508,0,5,"4591,00"
202508,3,35,355030,J,6201501,-1,142520,101,9,56,"40,00",1,1,0,1,31,0,0,0,"14000,00",7,0,1,202508,0,5,"14000,00"
202508,3,35,355030,J,6201501,1,317110,101,8,19,"40,00",3,1,0,1,97,0,0,0,"2352,00",9,0,1,202508,0,5,"2352,00"
202508,3,35,355030,J,6209100,1,212415,101,7,31,"40,00",1,1,0,1,97,0,0,0,"3900,00",5,0,1,202508,0,5,"3900,00"
202508,5,53,530010,J,6201501,1,317210,101,7,30,"44,00",3,3,0,1,97,0,0,0,"1850,00",10,0,1,202508,0,5,"1850,00"
202508,3,35,355030,J,6202300,1,212430,101,9,25,"40,00",3,1,0,1,97,0,0,0,"4535,78",6,0,1,202508,0,5,"4535,78"
202508,3,32,320140,J,6203100,1,317210,101,7,19,"40,00",3,3,0,1,97,0,0,0,"1683,98",4,0,1,202508,0,5,"1683,98"
202508,3,35,350570,J,6202300,-1,212405,101,80,27,"40,00",1,1,0,1,40,0,0,0,"5657,58",7,0,1,202508,0,5,"5657,58"
202508,3,35,355030,J,6203100,1,212405,101,9,24,"40,00",2,1,0,1,97,0,0,0,"2500,00",4,0,1,202508,0,5,"2500,00"
202508,3,35,355030,J,6201501,-1,212215,101,9,41,"40,00",3,1,0,1,31,0,0,0,"5671,00",5,0,1,202508,0,5,"5671,00"
202508,3,35,355030,J,6202300,-1,212420,101,9,59,"40,00",1,1,0,1,31,0,0,0,"9312,00",9,0,1,202508,0,5,"9312,00"
202508,3,35,350570,J,6209100,1,212405,101,9,50,"40,00",1,1,0,1,97,0,0,0,"11000,00",10,0,1,202508,0,5,"11000,00"
202508,3,32,320080,J,6202300,-1,212420,101,8,28,"40,00",1,3,0,1,31,0,0,0,"2633,07",6,0,1,202508,0,5,"2633,07"
202508,3,35,350570,J,6204000,-1,212405,101,8,31,"40,00",1,1,0,1,31,0,0,0,"10040,00",10,0,1,202508,0,5,"10040,00"
202508,5,52,520870,J,6202300,-1,212420,101,9,41,"44,00",1,3,0,1,40,0,0,0,"7457,53",6,0,1,202508,0,5,"7457,53"
202508,3,35,355030,J,6209100,-1,212405,101,8,27,"48,00",3,1,0,1,31,0,0,0,"4500,00",3,0,1,202508,0,5,"4500,00"
202508,3,33,330455,J,6201501,-1,212405,101,7,49,"40,00",3,1,0,1,31,0,0,0,"16524,74",9,0,1,202508,0,5,"16524,74"
202508,3,35,350570,J,6201501,1,142520,101,10,37,"40,00",2,1,0,1,97,0,0,0,"16000,00",7,0,1,202508,0,5,"16000,00"
202508,3,35,355030,J,6201501,1,212420,101,8,36,"40,00",3,1,0,1,97,0,0,0,"3562,11",8,0,1,202508,0,5,"3562,11"
202508,3,35,354980,J,6202300,-1,317110,101,9,36,"44,00",1,1,0,1,40,0,0,9,"3998,55",6,0,1,202508,0,5,"3998,55"
202508,3,35,355030,J,6311900,-1,212420,101,8,29,"44,00",1,1,0,1,31,0,0,0,"3828,02",9,0,1,202508,0,5,"3828,02"
202508,4,41,411990,J,6201501,1,142530,101,7,28,"40,00",3,1,0,1,97,0,0,0,"7000,00",4,0,1,202508,0,5,"7000,00"
202508,4,43,431690,J,6201501,1,317110,101,80,30,"40,00",1,3,0,1,97,0,0,0,"5168,05",5,0,1,202508,0,5,"5168,05"
202508,3,35,355030,J,6209100,1,212420,101,8,34,"44,00",1,1,0,1,97,0,0,0,"2638,36",5,0,1,202508,0,5,"2638,36"
202508,3,35,350570,J,6201501,1,212405,101,8,24,"40,00",2,3,0,1,97,0,0,0,"5000,00",10,0,1,202508,0,5,"5000,00"
202508,4,43,431490,J,6201501,1,317110,101,9,46,"40,00",3,1,0,1,97,0,0,0,"3000,00",1,0,1,202508,0,5,"3000,00"
202508,3,35,355030,J,6204000,-1,212405,101,80,45,"40,00",1,3,0,1,40,0,0,0,"8628,31",6,0,1,202508,0,5,"8628,31"
202508,3,35,354980,J,6209100,1,212405,101,9,25,"40,00",1,1,0,1,97,0,0,0,"3973,95",5,0,1,202508,0,5,"3973,95"
202508,3,35,352470,J,6201501,1,212405,101,8,35,"40,00",1,1,0,1,97,0,0,0,"7500,00",10,0,1,202508,0,5,"7500,00"
202508,4,43,430210,J,6202300,-1,212420,101,9,34,"44,00",1,3,0,1,31,0,0,9,"5115,60",8,0,1,202508,0,5,"5115,60"
202508,3,35,350570,J,6201501,1,212405,101,8,32,"40,00",3,3,0,1,97,0,0,0,"6400,00",10,0,1,202508,0,5,"6400,00"
202508,3,35,350570,J,6204000,1,317210,101,9,29,"40,00",3,1,0,1,97,0,0,0,"2723,37",5,0,1,202508,0,5,"2723,37"
202508,3,35,350950,J,6202300,-1,212405,101,9,26,"40,00",1,3,0,1,40,0,0,0,"2415,72",7,0,1,202508,0,5,"2415,72"
202508,4,42,420240,J,6201501,1,317210,101,8,30,"44,00",1,3,0,1,97,0,0,0,"3620,00",8,0,1,202508,0,5,"3620,00"
202508,5,52,520870,J,6202300,-1,212430,101,9,28,"44,00",1,1,0,1,40,0,0,0,"4523,77",8,0,1,202508,0,5,"4523,77"
202508,3,35,350320,J,6201501,-1,212420,101,5,36,"44,00",1,3,0,1,31,0,0,0,"3101,43",4,0,1,202508,0,5,"3101,43"
202508,4,41,410690,J,6204000,1,212405,101,80,32,"40,00",3,3,0,1,97,0,0,0,"9351,60",9,0,1,202508,0,5,"9351,60"
