competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202311,4,43,430930,J,6311900,-1,317210,101,7,25,"44,00",6,3,0,1,31,0,0,0,"1512,00",3,0,1,202311,0,5,"1512,00"
202311,4,41,411520,J,6202300,-1,317205,101,7,22,"44,00",1,1,0,1,31,0,0,0,"1807,17",3,0,1,202311,0,5,"1807,17"
202311,3,35,355030,J,6311900,1,212305,101,7,20,"40,00",1,1,0,1,97,0,0,0,"2000,00",7,0,1,202311,0,5,"2000,00"
202311,5,53,530010,J,6201501,1,212405,101,9,43,"40,00",2,1,0,1,97,0,0,0,"9000,00",10,0,1,202311,0,5,"9000,00"
202311,4,42,420540,J,6201501,-1,317110,101,9,42,"40,00",6,1,0,1,40,0,0,0,"13615,00",10,0,1,202311,0,5,"13615,00"
202311,3,35,352470,J,6201501,1,212405,101,9,42,"40,00",1,1,0,1,97,0,0,0,"15000,00",10,0,1,202311,0,5,"15000,00"
202311,3,35,350570,J,6203100,-1,212405,101,9,21,"44,00",1,1,0,1,40,0,0,9,"9500,00",10,0,1,202311,0,5,"9500,00"
202311,2,26,261160,J,6202300,-1,212405,101,9,24,"40,00",6,1,0,1,40,0,0,0,"4223,79",8,0,1,202311,0,5,"4223,79"
202311,3,35,355030,J,6204000,1,212420,101,9,28,"40,00",1,3,0,1,97,0,0,0,"4600,00",10,0,1,202311,0,5,"4600,00"
202311,3,35,353440,J,6209100,-1,317205,101,7,36,"44,00",4,3,0,1,32,0,0,0,"1489,54",8,0,1,202311,0,5,"1489,54"
202311,5,53,530010,J,6201501,-1,212215,101,80,38,"40,00",1,1,0,1,31,0,0,0,"10052,52",10,0,1,202311,0,5,"10052,52"
202311,3,35,355030,J,6203100,1,212420,101,80,34,"40,00",1,3,0,1,97,0,0,0,"3664,69",7,0,1,202311,0,5,"3664,69"
202311,3,33,330455,J,6201501,-1,212405,101,80,48,"40,00",1,3,0,1,31,0,0,0,"4500,00",9,0,1,202311,0,5,"4500,00"
202311,3,35,355030,J,6204000,1,212320,101,9,28,"36,00",1,3,0,1,97,0,0,0,"3840,00",7,0,1,202311,0,5,"3840,00"
202311,3,31,310620,J,6201501,1,317210,101,9,38,"40,00",6,3,0,1,97,0,0,0,"2691,71",4,0,1,202311,0,5,"2691,71"
202311,3,33,330455,J,6204000,1,142520,101,9,54,"40,00",6,3,0,1,97,0,0,0,"5000,00",8,0,1,202311,0,5,"5000,00"
