competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo
202211,3,31,311860,J,6209100,-1,317205,101,7,19,"40,00",6,1,0,1,43,0,0,0,"1417,40",10,0,1,202211,0,5,"1417,40"
202211,5,53,530010,J,6204000,-1,212405,101,9,25,"40,00",1,3,0,1,31,0,0,0,"2194,16",7,0,1,202211,0,5,"2194,16"
202211,3,35,354890,J,6203100,1,212420,101,9,23,"40,00",1,1,0,1,97,0,0,0,"6854,00",8,0,1,202211,0,5,"6854,00"
202211,3,33,330455,J,6203100,-1,317110,101,9,33,"40,00",3,1,0,1,31,0,0,0,"2105,49",3,0,1,202211,0,5,"2105,49"
202211,4,41,410690,J,6209100,-1,212420,101,8,34,"40,00",3,1,0,1,40,0,0,0,"1900,00",10,0,1,202211,0,5,"1900,00"
202211,5,53,530010,J,6201501,1,212420,101,8,43,"40,00",3,1,0,1,97,0,0,0,"4000,00",10,0,1,202211,0,5,"4000,00"
202211,3,35,355030,J,6201501,-1,212405,101,9,26,"40,00",1,1,0,1,40,0,0,0,"11000,00",8,0,1,202211,0,5,"11000,00"
202211,4,43,431490,J,6202300,-1,317110,101,9,39,"44,00",6,1,0,1,31,0,0,0,"4635,00",4,0,1,202211,0,5,"4635,00"
202211,3,35,353870,J,6209100,1,212420,101,8,19,"44,00",6,1,0,1,97,0,0,0,"1580,74",4,0,1,202211,0,5,"1580,74"
202211,3,31,310620,J,6202300,-1,212405,101,9,29,"44,00",6,3,0,1,40,0,0,0,"3000,00",3,0,1,202211,0,5,"3000,00"
202211,3,35,355030,J,6201501,-1,212420,101,7,22,"44,00",6,3,0,1,32,0,0,0,"1600,00",1,0,1,202211,0,5,"1600,00"
202211,3,33,330330,J,6201501,-1,212405,101,7,21,"40,00",1,1,0,1,40,0,0,0,"9000,00",7,0,1,202211,0,5,"9000,00"
202211,3,31,314480,J,6209100,1,212410,101,9,50,"40,00",3,1,0,1,97,0,0,0,"8000,00",3,0,1,202211,0,5,"8000,00"
202211,4,41,411370,J,6209100,1,317105,101,8,20,"44,00",1,3,0,1,97,0,0,0,"1900,00",9,0,1,202211,0,5,"1900,00"
202211,4,43,431490,J,6203100,-1,317210,101,7,39,"40,00",1,3,0,1,40,0,0,0,"1367,01",8,0,1,202211,0,5,"1367,01"
202211,4,41,410720,J,6204000,1,317110,101,8,23,"42,46",6,1,0,1,97,0,0,0,"1800,00",3,0,1,202211,0,5,"1800,00"
202211,3,32,320530,J,6209100,1,212410,101,9,21,"40,00",1,1,0,1,97,0,0,0,"3468,00",8,0,1,202211,0,5,"3468,00"
202211,2,29,292740,J,6201501,1,212405,101,9,26,"40,00",2,3,0,1,97,0,0,0,"2034,00",10,0,1,202211,0,5,"2034,00"
202211,3,35,355030,J,6209100,-1,212420,101,7,33,"40,00",1,1,0,1,31,0,0,0,"2033,60",4,0,1,202211,0,5,"2033,60"
202211,3,35,355030,J,6209100,1,212405,101,9,29,"44,00",3,1,0,1,97,0,0,0,"10500,00",10,0,1,202211,0,5,"10500,00"
202211,3,35,353870,J,6201501,1,142520,101,9,38,"40,00",6,1,0,1,97,0,0,0,"6500,00",3,0,1,202211,0,5,"6500,00"
202211,3,35,354730,J,6209100,-1,212205,101,9,49,"40,00",1,1,0,1,43,0,0,0,"10000,00",9,0,1,202211,0,5,"10000,00"
202211,3,35,355030,J,6201501,-1,212205,101,9,38,"44,00",1,1,0,1,31,0,0,9,"28237,00",9,0,1,202211,0,5,"28237,00"
202211,3,35,355220,J,6202300,1,212420,101,8,26,"40,00",6,1,0,1,97,0,0,0,"2866,30",7,0,1,202211,0,5,"2866,30"
202211,4,43,431690,J,6202300,-1,317110,101,9,27,"40,00",1,1,0,1,40,0,0,0,"3000,00",6,0,1,202211,0,5,"3000,00"
202211,3,33,330455,J,6311900,1,212215,101,7,24,"44,00",6,3,0,1,97,0,0,0,"6600,00",6,0,1,202211,0,5,"6600,00"
